MIM609644	FANCM GENE	57697
MIM609646	Deafness, Autosomal Recessive 42	286676
MIM609647	Deafness, Autosomal Recessive 46	449488
MIM609649	Trichilemmal Cyst 1	94014
MIM609698	Thyroid Hormone Metabolism, Abnormal	79048
MIM609706	Deafness, Autosomal Recessive 53	1302
MIM609727	Spastic paraplegia 29, autosomal dominant	619379
MIM609734	Proopiomelanocortin Deficiency	5443
MIM609741	Cataract, Congenital Nuclear, Autosomal Recessive 2	1417
MIM609745	Glaucoma 1, Open Angle, I	497188
MIM609753	CELIAC DISEASE, SUSCEPTIBILITY TO, 4	4650
MIM609755	CELIAC DISEASE, SUSCEPTIBILITY TO, 3	1493
MIM609757	Williams-Beuren Region Duplication Syndrome	100240730
MIM609762	BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1, SUBUNIT 3	388552
MIM609781	Aortic Aneurysm, Familial Abdominal 1	100329167, 1281
MIM609782	Aortic Aneurysm, Familial Abdominal 2	100505390
MIM609790	Alzheimer Disease 11	100188795
MIM609796	Peeling skin syndrome, acral type	1041, 9333
MIM609800	Generalized Epilepsy With Febrile Seizures Plus, Type 4	100188796
MIM609812	Maturity-Onset Diabetes of the Young, Type 8, with Exocrine Dysfunction	1056
MIM609813	SPONDYLOCOSTAL DYSOSTOSIS 3, AUTOSOMAL RECESSIVE	3955
MIM609814	Complement Factor H Deficiency	11093, 2273, 27259, 3075, 4179
MIM609815	Zygodactyly 1	780914
MIM609820	Erythrocytosis, Familial, 3	54583
MIM609821	Bleeding Disorder Due To P2RY12 Defect	5023, 64805
MIM609823	Deafness, Autosomal Recessive 28	11078
MIM609886	Glomerulocystic Kidney Disease with Hyperuricemia and Isosthenuria	25937, 7369
MIM609887	Glaucoma 1, Open Angle, G	134430
MIM609889	Alpha/Beta T-Cell Lymphopenia with Gamma/Delta T-Cell Expansion, Severe Cytomegalovirus Infection, and Autoimmunity	5896
MIM609893	Hypothyroidism, Congenital, Nongoitrous, 3	2691, 5741, 7253, 780915
MIM609909	Cardiomyopathy, Dilated, 1p	5350
MIM609913	Retinitis Pigmentosa 32	641433
MIM609915	Cardiomyopathy, Dilated, 1q	664728
MIM609923	Retinitis Pigmentosa 31	10210
MIM609924	Aminoacylase 1 deficiency	95
MIM609941	Deafness, autosomal recessive 51	448963
MIM609942	Noonan syndrome 3	3845
MIM609946	Deafness, Autosomal Recessive 47	449489
MIM609952	Deafness, autosomal recessive 55	494148
MIM609955	Fibromatosis, gingival, 3	780916
MIM609968	Hyperinsulinemic Hypoglycemia, Familial, 5	3643
MIM609975	Hyperinsulinemic Hypoglycemia, Familial, 4	3033
MIM609981	Natural Killer Cell Deficiency, Familial Isolated	4173, 780917
MIM609994	Myopia 11	594832
MIM609995	Myopia 12	664780
MIM610003	Ceroid lipofuscinosis, neuronal 8	1203, 1476, 2055, 4691, 80331, 9228
MIM610006	2-Methylbutyryl-CoA Dehydrogenase Deficiency	36
MIM610015	Glutamine deficiency, congenital	2752
MIM610017	Multiple synostoses syndrome 2	8200, 9241
MIM610019	Cataract, autosomal recessive congenital 2	79443
MIM610021	Hyperinsulinemic hypoglycemia, familial, 7	6566
MIM610024	Retinal Cone Dystrophy 3A	5149
MIM610031	POLYMICROGYRIA, SYMMETRIC OR ASYMMETRIC	347733
MIM610042	Cortical Dysplasia-Focal Epilepsy Syndrome	26047
MIM610048	Corneal Dystrophy, Congenital Stromal	1634
MIM610069	Polyposis Syndrome, Hereditary Mixed, 2	657
MIM610071	Hyperparathyroidism 3	138428, 3258, 4221, 57380, 5741, 595, 5979, 7248, 780919, 79577, 846
MIM610090	Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency	55163
MIM610092	Microphthalmia, Isolated, with Coloboma 3	338917
MIM610093	Microphthalmia, Isolated 2	338917
MIM610100	Giant Axonal Neuropathy, Autosomal Dominant	50717
MIM610102	Complement Component 7 Deficiency	730
MIM610125	Microphthalmia, Syndromic 5	5015
MIM610127	Ceroid Lipofuscinosis, Neuronal, 10	1509
MIM610131	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4	11232
MIM610140	Heart-hand syndrome, Slovenian type	4000
MIM610143	Deafness, Autosomal Recessive 62	692220
MIM610153	Deafness, Autosomal Recessive 49	153562
MIM610154	Deafness, Autosomal Recessive 44	449484
MIM610155	Diabetes Mellitus, Insulin-Dependent, 19	64135
MIM610156	MORM syndrome	23203, 56623
MIM610158	Corneal dystrophy, Fuchs' endothelial, 2	100188278, 2042, 6925, 6934, 6935, 8197, 83959
MIM610163	Immunodeficiency due to Defect in CD3-Zeta	919
MIM610168	Loeys-Dietz Syndrome, Type 1b	7048
MIM610181	AICARDI-GOUTIERES SYNDROME 2	79621
MIM610185	Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 2	124997, 780925
MIM610188	Joubert syndrome 5	80184
MIM610189	Senior-Loken Syndrome 6	80184
MIM610193	Arrhythmogenic Right Ventricular Dysplasia, Familial, 10	1829
MIM610198	3-Methylglutaconic Aciduria, Type V	131118
MIM610199	Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism	169792
MIM610202	Cataract, Pulverulent, Juvenile-Onset	4094
MIM610204	Olivopontocerebellar hypoplasia, fetal-onset	283989
MIM610205	ALAGILLE SYNDROME 2	4853
MIM610212	Deafness, Autosomal Recessive 66	606719
MIM610213	Aneurysm, Intracranial Berry, 4	724058
MIM610217	NBIA2B	8398
MIM610220	Deafness, Autosomal Recessive 59	494513
MIM610227	Seborrhea-Like Dermatitis with Psoriasiform Elements	79755
MIM610233	Hyperostosis-hyperphosphatemia syndrome	2591, 337876, 8074
MIM610234	Synpolydactyly 3	2192, 3239, 780922
MIM610244	Spastic Paraplegia 33, Autosomal Dominant	118813
MIM610245	Spinocerebellar ataxia 23	5173
MIM610246	Spinocerebellar ataxia 28	10939
MIM610247	Eosinophilic Esophagitis	100302511, 100499167, 10344, 1088, 1232, 134430, 2254, 2312, 27159, 27181, 3458, 3567, 3596, 3600, 3601, 440854, 479, 494324, 495, 5002, 50943, 6294, 6356, 6362, 6520, 6646, 6772, 6778, 7040, 7412, 85480, 8764
MIM610248	Deafness, Autosomal Recessive 65	692219
MIM610250	Spastic Paraplegia 31, Autosomal Dominant	65055
MIM610251	ALCOHOL SENSITIVITY, ACUTE	216, 217
MIM610253	Kleefstra Syndrome	79813
MIM610256	Aphakia, congenital primary	2301
MIM610265	Deafness, Autosomal Recessive 67	222662, 6911
MIM610282	Retinitis Pigmentosa 35	64218
MIM610283	Cone-Rod Dystrophy 10	64218
MIM610293	Glycosylphosphatidylinositol deficiency	10007, 2821, 5277, 93183
MIM610297	PARKINSON DISEASE 13, AUTOSOMAL DOMINANT, SUSCEPTIBILITY TO	27429
MIM610313	COLD-INDUCED SWEATING SYNDROME 2	23529
MIM610320	Myopia 14	100359407
MIM610321	Prostate Cancer, Hereditary, 7	100188809, 11343, 1586, 1950, 207, 2099, 2100, 2628, 284119, 29843, 3249, 367, 4325, 50652, 51200, 51741, 5290, 5291, 5293, 5294, 55554, 5728, 6304, 6347, 6654, 7157, 857, 860, 9984
MIM610329	Aicardi-Goutieres Syndrome 3	84153
MIM610333	Aicardi-Goutieres Syndrome 4	10535
MIM610353	Epilepsy, Nocturnal Frontal Lobe, Type 4	1135
MIM610356	Retinal Cone Dystrophy 3B	169522
MIM610357	Spastic Paraplegia 30, Autosomal Recessive	547
MIM610359	Retinitis Pigmentosa 33	23020
MIM610370	Diarrhea 4, Malabsorptive, Congenital	50674
MIM610374	Diabetes Mellitus, Transient Neonatal, 2	6833
MIM610377	Mevalonic aciduria	4598
MIM610380	Aortic aneurysm, familial thoracic 3	7048
MIM610381	Cone-Rod Dystrophy 11	84839
MIM610419	Deafness, Autosomal Recessive 68	751609
MIM610422	Alopecia-Mental Retardation Syndrome 2	100049544
MIM610425	Cataract, Lamellar 2	1413
MIM610427	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B	57010
MIM610441	Testicular Microlithiasis	10568, 150165, 2591
MIM610443	Chromosome 17q21.31 Deletion Syndrome	284058, 4137
MIM610444	Night Blindness, Congenital Stationary, Autosomal Dominant 3	2779
MIM610445	Night Blindness, Congenital Stationary, Autosomal Dominant 1	6010
MIM610448	CHILBLAIN LUPUS 1	11277
MIM610455	Tumoral Calcinosis, Normophosphatemic, Familial	54809
MIM610460	Thiopurine S methyltranferase deficiency	7172
MIM610474	CATSHL syndrome	2261
MIM610475	Pigmented Nodular Adrenocortical Disease, Primary, 2	50940
MIM610476	Arrhythmogenic Right Ventricular Dysplasia, Familial, 11	1824
MIM610478	Retinal Cone Dystrophy 4	93589
MIM610489	Pigmented Nodular Adrenocortical Disease, Primary, 1	5573
MIM610498	Combined Oxidative Phosphorylation Deficiency 2	51021
MIM610504	Preterm Premature Rupture of the Membranes	4312, 4317, 871
MIM610505	Combined Oxidative Phosphorylation Deficiency 3	10102
MIM610508	Maturity-Onset Diabetes of the Young, Type 7	8462
MIM610532	Leukodystrophy, Hypomyelinating, 5	84668
MIM610535	Glaucoma 1, Open Angle, M	777643
MIM610536	Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate	9343
MIM610539	Gaucher Disease, Atypical, Due To Saposin C Deficiency	5660
MIM610542	MYASTHENIC SYNDROME, CONGENITAL, WITH TUBULAR AGGREGATES 1	2673
MIM610549	Diabetes Mellitus, Insulin-Resistant, with Acanthosis Nigricans	3643
MIM610551	HERPES SIMPLEX ENCEPHALITIS, SUSCEPTIBILITY TO, 1	81622
MIM610582	Diabetes Mellitus, Transient Neonatal, 3	3767
MIM610599	Retinitis Pigmentosa 36	768206
MIM610600	CORTICOSTERONE METHYLOXIDASE TYPE II DEFICIENCY	1584, 1585
MIM610612	Leber Congenital Amaurosis 12	3000, 343035, 6011
MIM610618	Hereditary Angioedema Type III	2161
MIM610623	Cataract, posterior polar, 4	5309
MIM610628	HYPOGONADOTROPIC HYPOGONADISM 4 WITH OR WITHOUT ANOSMIA	60675
MIM610629	Anemia, Diamond-Blackfan, 3	6229
MIM610651	Xeroderma Pigmentosum, Complementation Group B	2068, 2071, 23158, 2965, 2966, 2967, 2968, 404672, 4502, 5243, 728340, 730394
MIM610655	Telangiectasia, Hereditary Hemorrhagic, Type 4	791087
MIM610678	Combined Oxidative Phosphorylation Deficiency 4	7284
MIM610682	Osteogenesis Imperfecta Type VII	10491
MIM610687	Nemaline Myopathy 7	1073
MIM610688	Joubert syndrome 6	91147
MIM610698	Macular Degeneration, Age-Related, 4	3075, 60681
MIM610706	Deafness, Congenital, with Inner Ear Agenesis, Microtia, and Microdontia	2248, 2348
MIM610708	Optic atrophy 5	692222
MIM610713	Brachydactyly-Syndactyly Syndrome	3239
MIM610717	Neutral Lipid Storage Disease with Myopathy	3630, 57104, 723961
MIM610725	NEPHROTIC SYNDROME, TYPE 3	51196, 673
MIM610733	Noonan Syndrome 4	6654
MIM610743	Spinocerebellar Ataxia, Autosomal Recessive 8	23345
MIM610755	Multiple Endocrine Neoplasia, Type IV	1027
MIM610756	Cerebrooculofacioskeletal Syndrome 2	2068
MIM610758	Cerebrooculofacioskeletal Syndrome 4	2067
MIM610759	CORNELIA DE LANGE SYNDROME 3	9126
MIM610765	Ichthyosis with hypotrichosis, autosomal recessive	6768
MIM610768	Congenital Disorder Of Glycosylation, Type Im	22845
MIM610773	Mitochondrial Phosphate Carrier Deficiency	5250
MIM610798	Immunodeficiency due to Defect in MAPBP-Interacting Protein	28956
MIM610799	Invasive Pneumococcal Disease, Recurrent Isolated, 1	114609, 51135
MIM610805	Renal Hypodysplasia, Nonsyndromic, 1	100034704, 25778
MIM610828	Holoprosencephaly 7	5727
MIM610829	Holoprosencephaly 9	2736
MIM610832	Fanconi Anemia, Complementation Group N	79728
MIM610840	Mitral Valve Prolapse, Myxomatous 3	100034705
MIM610842	Pseudoxanthoma Elasticum-Like Disorder with Multiple Coagulation Factor Deficiency	2677
MIM610852	Ciliary Dyskinesia, Primary, 6	51314
MIM610878	Vesicoureteral Reflux 2	6092
MIM610883	Potocki-Lupski syndrome	100038247, 10743, 1797, 493901
MIM610896	BRANCHIOOTORENAL SYNDROME 2	147912
MIM610913	Surfactant Metabolism Dysfunction, Pulmonary, 2	6440
MIM610915	Osteogenesis imperfecta, type VIII	64175
MIM610921	Surfactant Metabolism Dysfunction, Pulmonary, 3	21
MIM610927	SYSTEMIC LUPUS ERYTHEMATOSUS, SUSCEPTIBILITY TO, 9	1380
MIM610947	Coronary Artery Disease, Autosomal Dominant 2	4040
MIM610951	Ceroid Lipofuscinosis, Neuronal, 7	256471
MIM610954	Pitt-Hopkins syndrome	26047, 4760, 6925, 6934, 9378
MIM610965	XFE Progeroid Syndrome	164045, 2067, 2072
MIM610967	Osteogenesis Imperfecta, Type V	2837, 387733, 51430, 8170
MIM610968	OSTEOGENESIS IMPERFECTA, TYPE XI	121340, 60681
MIM610978	Choreoathetosis, Hypothyroidism, And Neonatal Respiratory Distress	7080
MIM610984	Complement Factor I Deficiency	3075, 3426
MIM610992	Phosphoserine Aminotransferase Deficiency	29968
MIM610997	Prostate Cancer, Hereditary, 9	100188826
MIM611010	Fibromatosis, Gingival, 4	100124414
MIM611022	Deafness, Autosomal Recessive, 24	5962
MIM611031	Episodic Kinesigenic Dyskinesia 2	100124415, 6553
MIM611038	Microphthalmia, Isolated 3	30062
MIM611040	Microphthalmia, Posterior, With Retinitis Pigmentosa, Foveoschisis, And Optic Disc Drusen	83552
MIM611067	Spinal Muscular Atrophy, Distal, Autosomal Recessive, 4	57449
MIM611073	Alzheimer Disease 12	100188830, 2099, 26871, 6025, 6060, 6066
MIM611087	Polyhydramnios, Megalencephaly, And Symptomatic Epilepsy	92335
MIM611090	Mental Retardation, Autosomal Recessive 12	6487
MIM611091	Mental Retardation, Autosomal Recessive 5	54888
MIM611092	Mental Retardation, Autosomal Recessive 6	2898
MIM611093	Mental Retardation, Autosomal Recessive 7	7991
MIM611095	Mental Retardation, Autosomal Recessive 9	100101424
MIM611100	Prostate Cancer, Hereditary, 10	100188834
MIM611102	Deafness, Sensorineural, And Male Infertility	100240731
MIM611105	Leukoencephalopathy with Brainstem and Spinal Cord Involvement and Lactate Elevation	55157
MIM611126	Acyl-CoA Dehydrogenase Family, Member 9, Deficiency of	28976
MIM611131	Retinitis Pigmentosa 37	10002
MIM611134	Meckel Syndrome, Type 4	80184
MIM611136	Epilepsy, Childhood Absence, Susceptibility To, 4	2554
MIM611147	Paroxysmal Nonkinesigenic Dyskinesia 2	100188328
MIM611152	Alzheimer Disease 13	100188837
MIM611154	Alzheimer Disease 14	100188754
MIM611155	Alzheimer Disease 15	100188838
MIM611174	Hypertelorism, Severe, With Midface Prominence, Myopia, Mental Retardation, And Bone Fragility	10265
MIM611182	Congenital Disorder Of Glycosylation, Type IIH	84342
MIM611225	Spastic Paraplegia 18, Autosomal Recessive	11160, 140906
MIM611228	Charcot-Marie-Tooth Disease, Type 4j	9896
MIM611252	Spastic Paraplegia 32, Autosomal Recessive	724107
MIM611263	Asphyxiating Thoracic Dystrophy 2	57560
MIM611274	Glaucoma 1, Open Angle, N	777645
MIM611276	Glaucoma 1, Open Angle, H	399564
MIM611277	Febrile Convulsions, Familial, 8	2566
MIM611283	Isobutyryl-CoA dehydrogenase deficiency	27034
MIM611284	Dystonia, Focal, Task-Specific	1861
MIM611291	Severe Combined Immunodeficiency with Microcephaly, Growth Retardation, and Sensitivity to Ionizing Radiation	3981, 79840
MIM611302	Ataxia, Spastic, 2, Autosomal Recessive	10749
MIM611307	Muscular Dystrophy, Limb-Girdle, Type 2L	203859
MIM611363	Atrial Septal Defect 4	57057
MIM611369	Lethal Congenital Contractural Syndrome 3	23396
MIM611376	Mungan Syndrome	100126595
MIM611377	BRACHYDACTYLY, TYPE B2	9241
MIM611383	USHER SYNDROME, TYPE IID	1122, 25861, 5132, 7399, 83715, 84059
MIM611390	Ataxia, Spastic, 3, Autosomal Recessive	100379201, 92935
MIM611391	Cataract, Cortical, Juvenile-Onset	631
MIM611407	Cardiomyopathy, Dilated, 1w	7414
MIM611431	Legius syndrome	161742, 4763, 867
MIM611451	Deafness, Autosomal Recessive 63	220074
MIM611465	Gallbladder Disease 4	64241
MIM611489	Corticosteroid-Binding Globulin Deficiency	866
MIM611490	Osteopetrosis, Autosomal Recessive 4	1186
MIM611493	Atrial Fibrillation, Familial, 4	9992
MIM611494	Atrial Fibrillation, Familial, 5	100188842
MIM611497	Osteopetrosis, Autosomal Recessive 6	9842
MIM611498	Nephronophthisis 7	84662
MIM611515	Febrile Convulsions, Familial, 7	100049160
MIM611521	Tyrosine Kinase 2 Deficiency	7297
MIM611523	Pontocerebellar Hypoplasia Type 6	57038, 5917
MIM611528	Arrhythmogenic Right Ventricular Dysplasia, Familial, 12	3728
MIM611543	Cavitary Optic Disc Anomalies	100188845
MIM611544	Cataract, Congenital Nuclear, Autosomal Recessive 3	1414
MIM611548	Premature Ovarian Failure 5	135935
MIM611553	Noonan Syndrome 5	5894
MIM611554	LEOPARD syndrome, 2	5894
MIM611556	Glycogen Storage Disease 0, Muscle	2997
MIM611560	Joubert Syndrome 7	23322
MIM611561	Meckel Syndrome, Type 5	23322
MIM611571	Otosclerosis 4	286751
MIM611572	Otosclerosis 7	399516
MIM611584	WAARDENBURG SYNDROME, TYPE 2E	6663
MIM611588	Muscular Dystrophy, Limb-Girdle, Type 2M	2218
MIM611590	Renal Tubular Acidosis, Distal, With Hemolytic Anemia	6521
MIM611597	CATARACT 12, MULTIPLE TYPES	8419
MIM611603	Lissencephaly 3	7846
MIM611615	Cardiomyopathy, Dilated, 1x	2218
MIM611630	Epilepsy, Familial Mesial Temporal Lobe	100188848
MIM611631	Epilepsy, Familial Temporal Lobe, 4	100144434
MIM611634	Febrile Convulsions, Familial, 9	100188849
MIM611637	Primary Lateral Sclerosis, Adult, 1	100240702
MIM611638	Microphthalmia, Isolated, with Coloboma 5	6469
MIM611664	Skin/Hair/Eye Pigmentation, Variation In, 7	4254
MIM611705	Myopathy, Early-Onset, with Fatal Cardiomyopathy	7273
MIM611718	Hypomagnesemia 4, Renal	1950
MIM611719	Combined Oxidative Phosphorylation Deficiency 5	56945
MIM611721	Combined Saposin Deficiency	427, 5660
MIM611722	Krabbe Disease, Atypical, due to Saposin A Deficiency	5660
MIM611726	Epilepsy, Progressive Myoclonic 3	154881
MIM611731	Genes, APC	324
MIM611742	Skin/Hair/Eye Pigmentation, Variation In, 9	434
MIM611755	Leber Congenital Amaurosis 10	80184
MIM611771	Lipoprotein Glomerulopathy	100188397, 1576, 2207, 3002, 348, 3949, 6499, 9001
MIM611773	Angiopathy, Hereditary, With Nephropathy, Aneurysms, And Muscle Cramps	1282, 7428
MIM611775	Mucocutaneous Lymph Node Syndrome	100188830, 10383, 10541, 10673, 11262, 116443, 121278, 1232, 1234, 129831, 133, 1401, 1440, 1493, 151742, 1524, 1636, 170679, 1755, 185, 213, 2209, 2212, 2213, 2214, 2215, 2244, 2277, 2321, 23601, 253017, 2532, 254827, 2625, 268, 2720, 28, 283297, 284, 28461, 285, 28602, 29760, 2993, 3002, 3082, 3091, 3105, 3106, 3107, 3115, 3120, 3123, 3133, 3135, 3146, 3240, 3329, 3458, 353000, 3552, 3553, 3557, 3559, 3565, 3569, 3576, 3577, 3579, 3586, 3605, 3606, 3669, 3781, 3791, 3792, 388372, 404663, 4049, 406937, 406947, 406991, 407035, 4088, 414062, 4153, 4233, 4282, 4312, 4313, 4314, 4316, 4318, 4320, 4321, 4322, 463, 4695, 4760, 4843, 5048, 5054, 50943, 51182, 5155, 51561, 5175, 53339, 54600, 54751, 5551, 56244, 56547, 57120, 57162, 6007, 6279, 6280, 6283, 6295, 6347, 6349, 6351, 6352, 6361, 640, 64478, 64581, 6499, 6520, 6556, 6563, 6772, 6817, 6833, 6863, 6891, 6950, 7040, 7042, 7076, 7077, 7079, 7097, 7124, 7132, 717, 729230, 738, 7412, 7422, 7916, 7917, 7920, 7941, 79682, 79811, 79934, 80271, 817, 81706, 8190, 836, 83648, 84708, 84876, 85320, 8731, 8741, 8832, 90390, 9276, 929, 9560, 958, 959, 9616
MIM611777	Brugada Syndrome 2	23171
MIM611783	Erythrocytosis, Familial, 4	2034
MIM611788	Aortic Aneurysm, Familial Thoracic 6	59
MIM611804	Elliptocytosis 1	2035
MIM611812	Sex Reversal, Female, With Dysgenesis Of Kidneys, Adrenals, And Lungs	54361
MIM611816	Temple-Baraitser Syndrome	3756
MIM611818	Long Qt Syndrome 9	3759, 859
MIM611819	Long Qt Syndrome 10	6330
MIM611820	Long Qt Syndrome 11	10142
MIM611863	Microtia With Nasolacrimal Duct Imperforation And Eye Coloboma	100188855
MIM611868	Prostate Cancer, Hereditary, 12	23301
MIM611875	Brugada Syndrome 3	775
MIM611876	Brugada Syndrome 4	783
MIM611878	Cardiomyopathy, Dilated, 1y	7168
MIM611879	Cardiomyopathy, Dilated, 1z	7134
MIM611880	Cardiomyopathy, Dilated, 2a	7137
MIM611881	Glycogen Storage Disease XII	226
MIM611884	Ciliary Dyskinesia, Primary, 7	8701
MIM611890	Lethal Arthrogryposis With Anterior Horn Cell Disease	2733
MIM611891	Aortic Aneurysm, Familial Abdominal 3	100188857
MIM611892	Aneurysm, Intracranial Berry, 6	100188858
MIM611895	Amyotrophic Lateral Sclerosis 9	283
MIM611907	Episodic Ataxia, Type 7	100188859, 3736, 773
MIM611928	Prostate Cancer, Hereditary, 13	4477
MIM611938	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 2	6262, 845
MIM611942	EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 6	8912
MIM611943	Riddle Syndrome	165918, 672, 7158
MIM611944	Lymphedema, Hereditary, IB	100188865
MIM611945	Spastic Paraplegia 37, Autosomal Dominant	100049159
MIM611953	Macular Degeneration, Age-Related, 11	1471
MIM611955	Prostate Cancer, Hereditary, 11	6928
MIM611958	Prostate Cancer, Hereditary, 14	100188867
MIM611959	Prostate Cancer, Hereditary, 15	100188868
MIM612001	Chromosome 15q13.3 Microdeletion Syndrome	1139, 161725, 89832
MIM612004	Thrombocytopenia 4	54205
MIM612015	Congenital Disorder Of Glycosylation, Type In	55065, 91869
MIM612016	Spinocerebellar Ataxia, Autosomal Recessive 9	56997
MIM612018	Cataract, Juvenile, With Microcornea And Glucosuria	387700
MIM612020	Spastic Paraplegia 39, Autosomal Recessive	10908
MIM612067	Dystonia 16	8575
MIM612069	AMYOTROPHIC LATERAL SCLEROSIS 10, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA	23435
MIM612073	MITOCHONDRIAL DNA DEPLETION SYNDROME 5 (ENCEPHALOMYOPATHIC WITH OR WITHOUT METHYLMALONIC ACIDURIA)	8803
MIM612075	MITOCHONDRIAL DNA DEPLETION SYNDROME 8A (ENCEPHALOMYOPATHIC TYPE WITH RENAL TUBULOPATHY)	50484
MIM612076	Hypouricemia, Renal, 2	56606
MIM612079	Alopecia, Neurologic Defects, and Endocrinopathy Syndrome	55131
MIM612089	Hypophosphatemic Rickets And Hyperparathyroidism	100188880
MIM612095	Retinitis Pigmentosa 41	8842
MIM612096	Otosclerosis 8	100151644
MIM612098	Cardiomyopathy, Familial Hypertrophic, 11	70
MIM612109	Oculoauricular Syndrome	3166
MIM612119	Trehalase Deficiency	11181
MIM612124	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 12	8048
MIM612126	Dystonia 18	112476, 6513
MIM612132	Ectodermal Dysplasia, Anhidrotic, With T-Cell Immunodeficiency, Autosomal Dominant	4792
MIM612138	Epidermolysis Bullosa Simplex With Pyloric Atresia	5339
MIM612158	Cardiomyopathy, Dilated, 1AA	88
MIM612160	Histiocytoma, Angiomatoid Fibrous	1385, 1649, 1674, 2078, 2130, 2521, 2668, 3757, 4267, 4286, 466, 7030
MIM612161	Aneurysm, Intracranial Berry, 7	100188885
MIM612162	Aneurysm, Intracranial Berry, 8	100188886
MIM612164	Epileptic Encephalopathy, Early Infantile, 4	6812
MIM612165	Retinitis Pigmentosa 29	54110
MIM612199	Cerebroretinal Microangiopathy with Calcifications and Cysts	26277, 80169
MIM612201	Atrial Fibrillation, Familial, 6	4878
MIM612219	Sarcoma, Ewing	100126333, 100288687, 100532731, 1019, 10238, 1029, 10436, 11061, 1113, 11171, 11186, 112476, 133482, 142, 143384, 1434, 1436, 1440, 145270, 148345, 1500, 153443, 1649, 1803, 1871, 19, 190, 1959, 1969, 2022, 2026, 2066, 207, 2078, 2103, 2113, 2118, 2119, 2130, 2140, 2146, 220107, 22943, 22947, 2305, 2308, 2313, 2314, 23152, 2322, 23435, 23512, 23524, 238, 2521, 25792, 25976, 261729, 2651, 2668, 26872, 27087, 27123, 27303, 27306, 2735, 2956, 3105, 334, 3342, 3371, 3479, 3480, 3535, 3558, 3630, 373156, 3757, 3815, 3872, 388007, 3925, 3976, 4015, 4035, 407035, 4257, 4267, 4292, 4312, 4320, 442459, 4436, 4609, 4613, 466, 4684, 4763, 4771, 4773, 4821, 4826, 4830, 4831, 4852, 4856, 4914, 4916, 5077, 5079, 50818, 5111, 5290, 5291, 5293, 5294, 5338, 5366, 54738, 54880, 55422, 5551, 5579, 55872, 5599, 56902, 5725, 5747, 5783, 5879, 5897, 5925, 5940, 595, 5978, 6035, 613, 6271, 6285, 637, 6425, 648, 64919, 654364, 6606, 6607, 6638, 6727, 6760, 6774, 6855, 7048, 7124, 7157, 723961, 728410, 7474, 7486, 7791, 7852, 81931, 84335, 84549, 8467, 84934, 85417, 857, 864, 867, 8726, 8743, 8767, 885, 8872, 896, 91875, 9212, 923, 947, 9564, 9770
MIM612225	Maturity-Onset Diabetes Of The Young, Type 9	5078
